INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CATEGORY_ID,TABLE_NO,SYSTEM_TYPE,TABLE_JAPAN_NAME,TABLE_ENGLISH_NAME,TIME_STOP_DELETE,HAS_PARENT_TBL_FLG,PARENT_TBL_NAME,PARENT_TBL_JP_NAME,FIELD_ACQ_DATE_TIME,FIELD_ACQ_END_DATE,FIELD_ACQ_EMPLOYEE_ID,FIELD_ACQ_START_DATE,FIELD_ACQ_CID,FIELD_PARENT_1,FIELD_PARENT_2,FIELD_PARENT_3,FIELD_PARENT_4,FIELD_PARENT_5,FIELD_PARENT_6,FIELD_PARENT_7,FIELD_PARENT_8,FIELD_PARENT_9,FIELD_PARENT_10,FIELD_CHILD_1,FIELD_CHILD_2,FIELD_CHILD_3,FIELD_CHILD_4,FIELD_CHILD_5,FIELD_CHILD_6,FIELD_CHILD_7,FIELD_CHILD_8,FIELD_CHILD_9,FIELD_CHILD_10,CLS_KEY_QUERY_1,CLS_KEY_QUERY_2,CLS_KEY_QUERY_3,CLS_KEY_QUERY_4,CLS_KEY_QUERY_5,CLS_KEY_QUERY_6,CLS_KEY_QUERY_7,CLS_KEY_QUERY_8,CLS_KEY_QUERY_9,CLS_KEY_QUERY_10,DEFAULT_COND_KEY_QUERY,FIELD_KEY_QUERY_1,FIELD_KEY_QUERY_2,FIELD_KEY_QUERY_3,FIELD_KEY_QUERY_4,FIELD_KEY_QUERY_5,FIELD_KEY_QUERY_6,FIELD_KEY_QUERY_7,FIELD_KEY_QUERY_8,FIELD_KEY_QUERY_9,FIELD_KEY_QUERY_10,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,FIELD_DATE_11,FIELD_DATE_12,FIELD_DATE_13,FIELD_DATE_14,FIELD_DATE_15,FIELD_DATE_16,FIELD_DATE_17,FIELD_DATE_18,FIELD_DATE_19,FIELD_DATE_20,FILED_KEY_UPDATE_1,FILED_KEY_UPDATE_2,FILED_KEY_UPDATE_3,FILED_KEY_UPDATE_4,FILED_KEY_UPDATE_5,FILED_KEY_UPDATE_6,FILED_KEY_UPDATE_7,FILED_KEY_UPDATE_8,FILED_KEY_UPDATE_9,FILED_KEY_UPDATE_10,FILED_KEY_UPDATE_11,FILED_KEY_UPDATE_12,FILED_KEY_UPDATE_13,FILED_KEY_UPDATE_14,FILED_KEY_UPDATE_15,FILED_KEY_UPDATE_16,FILED_KEY_UPDATE_17,FILED_KEY_UPDATE_18,FILED_KEY_UPDATE_19,FILED_KEY_UPDATE_20,HISTORY_CLS
,,,,,,,,,0,"00181",3,1,"03勤務予定の表示制御","KSCMT_DISP_CTRL","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00181",4,1,"04スケジュール個人情報区分","KSCMT_SCHE_PER_INFO_ATR","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","PERSON_INFO_ATR",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",1,1,"01日次の勤怠項目の制御","KSHMT_DAY_ATD_CTR","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","ITEM_DAILY_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",2,1,"02勤怠項目の表示・入力制御","KSHMT_DAY_ITEM_DISP_CTR","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","AUTHORITY_DAILY_ID","ITEM_DAILY_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",3,1,"03承認処理の利用設定","KRCMT_BOSS_CHECK_SET","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",4,1,"04日別実績の修正の機能","KRCMT_DAY_CORRECTION_FUN","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",5,1,"05月別実績の修正の機能","KRCMT_MON_CORRECTION_FUN","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",6,1,"06本人確認処理の利用設定","KRCMT_SELF_CHECK_SET","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",7,1,"07実績修正画面で利用するフォーマット","KRCMT_ATD_USE_FORMAT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",8,1,"08勤務実績のエラーアラーム","KRCMT_ERAL_DAY_SET","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","ERROR_ALARM_CD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",9,1,"09勤務種別","KRCMT_BUSINESS_TYPE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BUSINESS_TYPE_CD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",10,1,"10勤務種別日別実績の修正のフォーマット- シート","KFNMT_DAY_FORM_BUS_SHEET","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BUSINESS_TYPE_CD","SHEET_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",11,1,"11勤務種別日別実績の修正のフォーマット - 日次","KFNMT_DAY_FORM_BUS_DAY","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BUSINESS_TYPE_CD","ATTENDANCE_ITEM_ID","SHEET_NO",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",12,1,"12勤務種別日別実績の修正のフォーマット - 月次","KFNMT_DAY_FORM_BUS_MON","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BUSINESS_TYPE_CD","ATTENDANCE_ITEM_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",13,1,"13勤務種別で参照する場合の並び順","KFNMT_DAY_FORM_BUS_SORT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","ATTENDANCE_ITEM_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",17,1,"17日次の勤怠項目","KRCMT_DAY_ATTENDANCE_ITEM","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","ATTENDANCE_ITEM_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",18,1,"18勤怠項目と枠の紐付け","KFNMT_ATTENDANCE_LINK","300","1","KRCMT_DAI_ATTENDANCE_ITEM","日次の勤怠項目",,,,,"CID","ATTENDANCE_ITEM_ID",,,,,,,,,,"ATTENDANCE_ITEM_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATTENDANCE_ITEM_ID","FRAME_NO","TYPE_OF_ITEM","FRAME_CATEGORY",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00182",19,1,"19社員の勤務種別の履歴","KRCMT_BUS_TYPE_HIST","300","0",,,,,"SID",,"CID",,,,,,,,,,,,,,,,,,,,,"0","5",,,,,,,,,,"CID","SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00182",20,1,"20社員の勤務種別","KRCMT_BUS_TYPE_HIST_ITEM","300","1","KRCMT_BUS_TYPE_HIST","社員の勤務種別の履歴",,,"SID",,"CID","HIST_ID",,,,,,,,,,"HIST_ID",,,,,,,,,,"0","5",,,,,,,,,,"CID","SID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00183",1,1,"01乖離定型理由","KRQMT_APP_DIVERGEN_REASON","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APP_TYPE","REASON_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",2,1,"02申請定型理由","KRCMT_APP_REASON","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APP_TYPE","REASON_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",3,1,"03メール内容のURL埋込設定","KRQMT_URL_EMBEDDED","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",4,1,"04休出指示のメール内容","KRQMT_MAIL_HDWK_INSTRUCT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",5,1,"05残業指示のメール内容","KRQMT_MAIL_OT_INSTRUCT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",6,1,"06申請承認メールテンプレート","KRQMT_APP_MAIL_TEMP","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",7,1,"07差し戻しのメール内容","KRQMT_REMAND_MAIL","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",8,1,"08申請表示名","KRQMT_APP_DISP_NAME","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APP_TYPE",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",9,1,"09申請承認設定","KRQMT_APPROVAL","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",10,1,"10休暇申請設定","KRQMT_APP_HD","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","HD_APP_TYPE",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",11,1,"11勤務変更申請設定","KRQMT_APP_WORK_CHANGE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",12,1,"12打刻申請設定","KRQMT_APP_STAMP","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",13,1,"13振休振出申請設定","KRQMT_APP_HDSUB_REC","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,00
,,,,,,,,,0,"00183",14,1,"14時間休申請設定","KRQMT_APP_TIME_HD","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",15,1,"15遅刻早退取消申請設定","KRQMT_APP_LATE_OR_LEAVE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",16,1,"16休出申請設定","KRQMT_APP_HD_WORK","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",18,1,"18残業申請設定","KRQMT_APP_OVERTIME","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",19,1,"19出張申請設定","KRQMT_APP_TRIP","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",24,1,"24申請設定","KRQST_APPLICATION_SETTING","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00183",25,1,"25申請締切設定","KRQST_APP_DEADLINE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","CLOSURE_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",1,1,"01社員データ管理","BSYMT_SYAIN","300","0",,,,,"SID",,"CID",,,,,,,,,,,,,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","PID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",2,1,"02個人基本情報","BPSMT_PERSON","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","PID",,,,,,,,,,"PID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",3,1,"03所属会社履歴","BSYMT_AFF_COM_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PID","SID","HIST_ID",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",4,1,"04雇用","BS"YM"T_AFF_EMP_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",5,1,"05雇用項目","BSYMT_AFF_EMP_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",6,1,"06分類１","BSYMT_AFF_CLASS_HIST","300","1",""BSYMT_SYAIN"","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",7,1,"07分類１項目","BSYMT_AFF_CLASS_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",8,1,"08職位本務","BSYMT_AFF_JOB_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",9,1,"09職位本務項目","BSYMT_AFF_JOB_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",10,1,"10職場","BSYMT_AFF_WKP_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",11,1,"11職場項目","BSYMT_AFF_WKP_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",12,1,"12休職休業","BSYMT_TEMP_ABS_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",13,1,"13休職休業項目","BSYMT_TEMP_ABS_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",14,1,"14短時間勤務項目","KSHMT_SHORTTIME_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","SID",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",15,1,"15短時間勤務","KSHMT_SHORTTIME_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","SID",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",16,1,"16社員の育児介護時間帯","KSHMT_SHORTTIME_TS","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","SID","CNT",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",17,1,"17労働条件","KSHMT_WORKCOND_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","SID",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",18,1,"18労働条件項目","KSHMT_WORKCOND_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",19,1,"19勤務種別","KRCMT_BUS_TYPE_HIST","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",20,1,"20社員の勤務種別","KRCMT_BUS_TYPE_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",21,1,"21個人連絡先","BPSMT_CONTACT","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","PID",,,,,,,,,,"PID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",22,1,"22社員連絡先","BS"YM"T_CONTACT","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",23,1,"23年休情報","KRCMT_HDPAID_BASIC","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",24,1,"24年休上限データ","KRCDT_HDPAID_MAX","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",25,1,"25年休付与残数情報","KRCDT_HDPAID_REM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""ANNLEAV_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",26,1,"26積立年休付与残数情報","KRCDT_HDSTK_REM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""RVSLEA_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",27,1,"27特休情報","KRCMT_HDSP_BASIC","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","SPECIAL_LEAVE_CD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",28,1,"28特休付与残数情報","KRCDT_HD_SP_REMAIN","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPECIAL_"LEAVE_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",29,1,"29代休残数","KRCDT_HD_WORK_MNG","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""LEAVE_MANA_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",30,1,"30代休管理データ","KRCDT_HD_COM_MNG","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""COM_DAYOFF_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",31,1,"31振休残数","KRCDT_PAYOUT_MNG","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""PAYOUT_ID"",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",32,1,"32振休管理データ","KRCDT_HD_SUB_MNG","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SUBOFHD_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",33,1,"33公休残数","KRCDT_PUB_HOLIDAY_REMAIN","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
