INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,LANGUAGE_ID,SYSTEM_ID,CLASS_ID,RESOURCE_ID,CONTENT,RESOURCE_TYPE
,,,,,,,,0,"ja","C","SYSTEM","Enum_ExtractionState_SuccessfulComple","正常終了",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FOLLOW_ELEMENTS","要素の丸めに従う",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FilterByCompare_Extract_Different","予定と実績が異なるものを抽出する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FilterByCompare_Extract_Same","予定と実績が同じものを抽出する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FilterByCompare_NotCompare","予定と実績の比較をしない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FirstDayToLastDay","１日～末日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedChangeAtr_afterShift","後にズラす",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedChangeAtr_beforeAfterShift","前にも後にもズラす",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedChangeAtr_notChange","変動しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedLengthEditingMethod_SPACE_AFTER","後スペース",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedLengthEditingMethod_SPACE_BEFORE","前スペース",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedLengthEditingMethod_ZERO_AFTER","後ゼロ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FixedLengthEditingMethod_ZERO_BEFORE","前ゼロ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Flex_Work","フレックス勤務用",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Fluid_Work","流動勤務",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FontRearSection_after","後",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FontRearSection_before","前",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Form9DisplayTarget_BACKGROUND_COLOR","背景色",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Form9DisplayTarget_TEXT_COLOR","文字色",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_ATTENDANCE_ITEM","勤怠",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_COMPANY_UNIT_PRICE_ITEM","会社単価",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_DEDUCTION_ITEM","控除",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_FORMULA_ITEM","計算式",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_FUNCTION_ITEM","関数",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_INDIVIDUAL_UNIT_PRICE_ITEM","個人単価",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_PAYMENT_ITEM","支給",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_PERSON_ITEM","個人",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_VARIABLE_ITEM","変数",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaElementType_WAGE_TABLE_ITEM","賃金",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaSettingMethod_BASIC_SETTING","かんたん設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaSettingMethod_DETAIL_SETTING","詳細設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaType_CALCULATION_FORMULA_TYPE_1","計算式タイプ１",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaType_CALCULATION_FORMULA_TYPE_2","計算式タイプ２",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FormulaType_CALCULATION_FORMULA_TYPE_3","計算式タイプ３",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FractionManagementNo","端数処理をしない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_ALL","全て",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_DATETIME","日付/時刻",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_LOGIC","論理",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_MATHEMATICS","数学",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_PAYROLL_FUNCTION","給与系の関数",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_STRING_OEPRATION","文字列操作",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionCls_TIME_FUNCTION","勤怠系の関数",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_ADDITIONAL_YEARMONTH","年月加算",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_AND","かつ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_CONDITIONAL_EXPRESSION","条件式",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_MAX_VALUE","最大値",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_MIN_VALUE","最小値",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_MONTH_EXTRACTION","月抽出",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_NUMBER_OF_FALIMY_MEMBER","家族人数",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_OR","または",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_ROUND_OFF","四捨五入",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_ROUND_UP","切り上げ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_TRUNCATION","切り捨て",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_FunctionList_YEAR_EXTRACTION","年抽出",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GENERAL_LIFE_INSURANCE","一般生命保険",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GenderPerson_Female","女性",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GenderPerson_Male","男性",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantReferenceDate_HIRE_DATE","入社日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantReferenceDate_YEAR_HD_REFERENCE_DATE","年休付与基準日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantStartDateAtr_HireDate","入社日を付与基準日とする",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantStartDateAtr_StandardHolidayGrantDate","特別休暇付与基準日を付与基準日とする",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantStartDateAtr_UniformStartDate","一律基準日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantTimingAtr_PeriodicGrant","定期的に付与する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantTimingAtr_SpecifyDeadline","使用可能期間を指定して付与する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantTimingAtr_TableReference","任意のタイミングで付与する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantedDaysAtr_FixedValue","固定値を付与する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_GrantedDaysAtr_TableReference","勤続年数テーブルを参照して付与する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HealInsurSameCtg_SAMESETTING","健康保険と同一の設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HealInsurSameCtg_SETUPDIVIDUAL","厚生年金個別の設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HistoryTypes_CONTINUOUS","連続",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HistoryTypes_CONTINUOUS_HISTORY","連続（期間指定）",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HistoryTypes_DUPLICATE","重複",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HistoryTypes_NO_DUPLICATE","非連続",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_ABSENCE","【欠勤】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_ANNUAL_PAID_LEAVE","【年次有休】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_DIGESTION_TIME","【時間消化】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_HOLIDAY","【休日】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_REST_TIME","【振休】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_SPECIAL_HOLIDAY","【特別休暇】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_SUBSTITUTE_HOLIDAY","【代休】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAppType_YEARLY_RESERVE","【積立年休】",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAtr_NON_STATUTORY_HOLIDAYS","法定外休日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAtr_PUBLIC_HOLIDAY","祝日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayAtr_STATUTORY_HOLIDAYS","法定内休日",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayCheckUnit_FOUR_WEEK","4週間",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayCheckUnit_ONE_WEEK","1週間",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayManageAtr_OneMonth","1ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayManageAtr_TwoEigntDays","4週4休",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayStamp","休日打刻",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayStamp_Short","休打",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_EigntMonth","8ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_ElevenMonth","11ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_FiveMonth","5ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_FiveYears","5年",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_FourMonth","4ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_FourYears","4年",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_NineMonth","9ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_NoneLimit","無期限",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_OneMonth","1ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_SevenMonth","7ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_SixMonth","6ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_TenMonth","10ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_ThisMonth","当月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_ThreeMonth","3ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_ThreeYears","3年",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_TwelveMonth","12ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_TwoMonth","2ヵ月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_TwoYears","2年",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HolidayTransferLimit_YearEnd","年度末",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HourlySegment_HOUR_MINUTE","時分",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_HourlySegment_MINUTE","分",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_INDIVIDUAL_ANNUITY_INSURANCE","個人年金保険",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_INSERT_ONLY","既存データが存在しないデータのみ受け入れる",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_AFF_COMPANY_HISTORY","入社退職履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_AFF_WORKPLACE_HISTORY","所属職場履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_ANNUAL_LEAVE_REMAINING","年休付与残数データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_CARD_NO","カードNO",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_CLASSIFICATION_HISTORY","所属分類履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_COMPENSATORY_HOLIDAY","代休管理データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EMPLOYEE_ANNUAL_LEAVE_SETTING","社員の年休付与設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EMPLOYEE_BASIC","個人基本情報",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EMPLOYEE_SPECIAL_HOLIDAY_GRANT_SETTING","社員の特別休暇付与設定",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EMPLOYMENT_HISTORY","所属雇用履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EQUIPMENT","設備マスタ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_EQUIPMENT_CLASSIFICATION","設備分類マスタ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_HOLIDAY_WORK","休出管理データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_JOBTITLE_HISTORY","所属職位履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_MAX_ANNUAL_LEAVE","年休上限データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_SHORT_WORK_TIME","短時間勤務",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_SPECIAL_HOLIDAY_GRANT_REMAIN","特別休暇付与残数データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_STAMP","打刻データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_STAMP_ENTERPRISE","打刻データE版",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_STOCK_HOLIDAY_REMAINING","積立休暇付与残数データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_SUBSTITUTE_HOLIDAY","振休管理データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_SUBSTITUTE_WORK","振出管理データ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_TASK","作業マスタ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_TASK_CHILD","下位作業マスタ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_TEMP_ABSENCE_HISTORY","休職休業履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_WORKING_CONDITION","労働条件",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_WORKPLACE","職場マスタ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_TASK_ASSIGN_WORKPLACE","職場別作業の絞込",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingDomainId_TASK_ASSIGN_EMPLOYEE","社員別作業の絞込",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingMode_DELETE_DOMAIN_BEFOREHAND","受入対象グループのデータをすべて削除して受け入れる",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingMode_DELETE_RECORD_BEFOREHAND","受入対象レコードを削除して受け入れる",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingMode_INSERT_ONLY","既存データが存在しないデータのみ受け入れる",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImportingMode_UPDATE_ONLY","既存データが存在するデータのみ受け入れる",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImprintingOrderNotCorrect","打刻順序不正",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ImprintingOrderNotCorrect_Short","打順",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_IncludeAtr_Exclude","含めない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_IncludeAtr_Include","含める",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InfoOperate_ADD","追加",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InfoOperate_ADD_HISTORY","履歴追加",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InfoOperate_DELETE","削除",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InfoOperate_DELETE_HISTORY","履歴削除",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InfoOperate_UPDATE","更新",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuPremiumFractionClassification_ROUND_4_UP_5","四捨五入",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuPremiumFractionClassification_ROUND_5_UP_6","五捨六入",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuPremiumFractionClassification_ROUND_SUPER_5","五捨五超入",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuPremiumFractionClassification_ROUND_UP","切り上げ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuPremiumFractionClassification_TRUNCATION","切り捨て",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsurPersonNumDivision_DO_NOT_OUPUT","出力しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsurPersonNumDivision_OUTPUT_HEAL_INSUR_NUM","健康保険番号を出力",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsurPersonNumDivision_OUTPUT_HEAL_INSUR_UNION","健保組合番号を出力",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsurPersonNumDivision_OUTPUT_THE_FUN_MEMBER","基金加入員番号を出力",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsurPersonNumDivision_OUTPUT_THE_WELF_PENNUMBER","厚生年金番号を出力",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceCause_NEW_EMPLOYMENT_NEW_GRADUATE","新規雇用（新規学卒）",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceCause_NEW_EMPLOYMENT_OTHER","新規雇用（その他）",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceCause_OTHER","その他",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceCause_SWITCHING_FROM_DAY_LABOR","日雇からの切替",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceCause_TEMPORARY_RETURN_OLDER_65","出向元への復帰等（65歳以上）",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_APRIL","4月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_AUGUST","8月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_DECEMBER","12月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_FEBRUARY","2月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_JANUARY","1月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_JULY","7月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_JUNE","6月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_LAST_MONTH","前月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_MARCH","3月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_MAY","5月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_MONTH","当月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_NOVEMBER","11月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_OCTOBER","10月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_InsuranceStanMonthClassification_SEPTEMBER","9月",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_CHARACTER","文字型",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_DATE","日付型",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_INS_TIME","時刻型",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_IN_SERVICE","在職区分",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_NUMERIC","数値型",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ItemType_TIME","時間型",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JOBTITLE_HISTORY","職位履歴",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_ADMINISTRATIVE","03　事務的職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_AGRICULTURE_FORESTRY_FISHERY","07　農林漁業の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_CONSTRUCTION_MINING","10　建設・採掘の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_MANAGER","01　管理的職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_PRODUCTION","08　生産工程の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_SALES","04　販売の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_SECURITY","06　保安の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_SERVICE","05　サービスの職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_TECHNICAL","02　専門的・技術的職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_TRANSPORTATION_CLEANING_PACKAGING","11　運搬・清掃・包装等の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobAtr_TRANSPORT_MACHINE_OPERATION","09　輸送・機械運転の職業",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobClassification_Concurrent","兼務",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobClassification_Principal","本務",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobPath_DO_NOT_KNOW","把握していない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobPath_PRIVATE_INTRODUCTION","民間紹介",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobPath_SELF_EMPLOYMENT","自己就職",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_JobPath_STABLE_INTRODUCTION","安定所紹介",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LaborInsuranceCategory_COVERED","対象",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LaborInsuranceCategory_NOT_COVERED","対象外",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LaborSystemtAtr_DEFORMATION_WORKING_TIME_SYSTEM","変形労働時間制",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LaborSystemtAtr_GENERAL_LABOR_SYSTEM","一般労働制",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Language_ENGLISH","英語",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Language_JAPANESE","日本語",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_Language_OTHER","その他",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LateCome_EarlyLeave_Short","遅、早",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LateCome_Short","遅",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LayoutType_EXTERNAL_URL","外部URL",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LayoutType_FLOW_MENU","フローメニュー",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LayoutType_FLOW_MENU_UPLOAD","フローメニュー（アップロード）",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LeaveExpirationStatus_AVAILABLE","使用可能",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LeaveExpirationStatus_EXPIRED","期限切れ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LeavingEarly","遅刻早退",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LeavingEarly_Short","早",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LicenseClassification_NURSE","看護師",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LicenseClassification_NURSE_ASSIST","看護補助者",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LicenseClassification_NURSE_ASSOCIATE","准看護師",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineFeedCode_ADD","付加する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineFeedCode_DO_NOT_ADD","付加しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineFeedCode_E_GOV","e-Gov",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineItemCategory_ATTENDANCE_ITEM","勤怠項目",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineItemCategory_DEDUCTION_ITEM","控除項目",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LineItemCategory_PAYMENT_ITEM","支給項目",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LockStatus_LOCK","ロック",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LockStatus_UNLOCK","アンロック",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LogicalOperator_And","AND",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_LogicalOperator_Or","OR",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MULTI_MONTH_AVG_UP_LIMIT","３６協定（複数月平均）法律による上限",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManageAtr_Manage","管理する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManageAtr_NotManage","管理しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManageDistinct_NO","管理しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManageDistinct_YES","管理する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManagementSection_Manage","管理する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManagementSection_NotManage","管理しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManualInput","手入力",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_ManualInput_Short","手",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterBranchUse_NOT_USE","利用しない",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterBranchUse_USE","利用する",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUnregistered","マスタ未登録",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUnregistered_Short","未マ",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_CLASSIFICATION","分類",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_DEPARTMENT","部門",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_EMPLOYMENT","雇用",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_JOB_TITLE","職位",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_SALARY_CLS","給与分類",1
,,,,,,,,0,"ja","C","SYSTEM","Enum_MasterUse_SALARY_FORM","給与形態",1
