INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,M_ATD_ITEM_ID,CALCULABLE
,,,,,,,,0,"000000000000","000000000000-0000",1956,true
,,,,,,,,0,"000000000000","000000000000-0000",1957,true
,,,,,,,,0,"000000000000","000000000000-0000",1958,true
,,,,,,,,0,"000000000000","000000000000-0000",1959,true
,,,,,,,,0,"000000000000","000000000000-0000",1960,true
,,,,,,,,0,"000000000000","000000000000-0000",1961,true
,,,,,,,,0,"000000000000","000000000000-0000",1962,true
,,,,,,,,0,"000000000000","000000000000-0000",1963,true
,,,,,,,,0,"000000000000","000000000000-0000",1964,true
,,,,,,,,0,"000000000000","000000000000-0000",1965,true
,,,,,,,,0,"000000000000","000000000000-0000",1966,true
,,,,,,,,0,"000000000000","000000000000-0000",1967,true
,,,,,,,,0,"000000000000","000000000000-0000",1968,true
,,,,,,,,0,"000000000000","000000000000-0000",1969,true
,,,,,,,,0,"000000000000","000000000000-0000",1970,true
,,,,,,,,0,"000000000000","000000000000-0000",1971,true
,,,,,,,,0,"000000000000","000000000000-0000",1972,true
,,,,,,,,0,"000000000000","000000000000-0000",1973,true
,,,,,,,,0,"000000000000","000000000000-0000",1974,true
,,,,,,,,0,"000000000000","000000000000-0000",1975,true
,,,,,,,,0,"000000000000","000000000000-0000",1976,true
,,,,,,,,0,"000000000000","000000000000-0000",1977,true
,,,,,,,,0,"000000000000","000000000000-0000",1978,true
,,,,,,,,0,"000000000000","000000000000-0000",1979,true
,,,,,,,,0,"000000000000","000000000000-0000",1980,true
,,,,,,,,0,"000000000000","000000000000-0000",1981,true
,,,,,,,,0,"000000000000","000000000000-0000",1982,true
,,,,,,,,0,"000000000000","000000000000-0000",1983,true
,,,,,,,,0,"000000000000","000000000000-0000",1984,true
,,,,,,,,0,"000000000000","000000000000-0000",1985,true
,,,,,,,,0,"000000000000","000000000000-0000",1986,true
,,,,,,,,0,"000000000000","000000000000-0000",1987,true
,,,,,,,,0,"000000000000","000000000000-0000",1988,true
,,,,,,,,0,"000000000000","000000000000-0000",1989,true
,,,,,,,,0,"000000000000","000000000000-0000",1990,true
,,,,,,,,0,"000000000000","000000000000-0000",1991,true
,,,,,,,,0,"000000000000","000000000000-0000",1992,true
,,,,,,,,0,"000000000000","000000000000-0000",1993,true
,,,,,,,,0,"000000000000","000000000000-0000",1994,true
,,,,,,,,0,"000000000000","000000000000-0000",1995,true
,,,,,,,,0,"000000000000","000000000000-0000",1996,true
,,,,,,,,0,"000000000000","000000000000-0000",1997,true
,,,,,,,,0,"000000000000","000000000000-0000",1998,true
,,,,,,,,0,"000000000000","000000000000-0000",1999,true
,,,,,,,,0,"000000000000","000000000000-0000",2000,true
,,,,,,,,0,"000000000000","000000000000-0000",2001,true
,,,,,,,,0,"000000000000","000000000000-0000",2002,true
,,,,,,,,0,"000000000000","000000000000-0000",2003,true
,,,,,,,,0,"000000000000","000000000000-0000",2004,true
,,,,,,,,0,"000000000000","000000000000-0000",2005,true
,,,,,,,,0,"000000000000","000000000000-0000",2006,true
,,,,,,,,0,"000000000000","000000000000-0000",2007,true
,,,,,,,,0,"000000000000","000000000000-0000",2008,true
,,,,,,,,0,"000000000000","000000000000-0000",2009,true
,,,,,,,,0,"000000000000","000000000000-0000",2010,true
,,,,,,,,0,"000000000000","000000000000-0000",2011,true
,,,,,,,,0,"000000000000","000000000000-0000",2012,true
,,,,,,,,0,"000000000000","000000000000-0000",2013,true
,,,,,,,,0,"000000000000","000000000000-0000",2014,true
,,,,,,,,0,"000000000000","000000000000-0000",2015,true
,,,,,,,,0,"000000000000","000000000000-0000",2016,true
,,,,,,,,0,"000000000000","000000000000-0000",2017,true
,,,,,,,,0,"000000000000","000000000000-0000",2018,true
,,,,,,,,0,"000000000000","000000000000-0000",2019,true
,,,,,,,,0,"000000000000","000000000000-0000",2020,true
,,,,,,,,0,"000000000000","000000000000-0000",2021,true
,,,,,,,,0,"000000000000","000000000000-0000",2022,true
,,,,,,,,0,"000000000000","000000000000-0000",2023,true
,,,,,,,,0,"000000000000","000000000000-0000",2024,true
,,,,,,,,0,"000000000000","000000000000-0000",2025,true
,,,,,,,,0,"000000000000","000000000000-0000",2026,true
,,,,,,,,0,"000000000000","000000000000-0000",2027,true
,,,,,,,,0,"000000000000","000000000000-0000",2028,true
,,,,,,,,0,"000000000000","000000000000-0000",2029,true
,,,,,,,,0,"000000000000","000000000000-0000",2030,true
,,,,,,,,0,"000000000000","000000000000-0000",2031,true
,,,,,,,,0,"000000000000","000000000000-0000",2032,true
,,,,,,,,0,"000000000000","000000000000-0000",2033,true
,,,,,,,,0,"000000000000","000000000000-0000",2034,true
,,,,,,,,0,"000000000000","000000000000-0000",2035,true
,,,,,,,,0,"000000000000","000000000000-0000",2036,true
,,,,,,,,0,"000000000000","000000000000-0000",2037,true
,,,,,,,,0,"000000000000","000000000000-0000",2038,true
,,,,,,,,0,"000000000000","000000000000-0000",2039,true
,,,,,,,,0,"000000000000","000000000000-0000",2040,true
,,,,,,,,0,"000000000000","000000000000-0000",2041,true
,,,,,,,,0,"000000000000","000000000000-0000",2042,true
,,,,,,,,0,"000000000000","000000000000-0000",2043,true
,,,,,,,,0,"000000000000","000000000000-0000",2044,true
,,,,,,,,0,"000000000000","000000000000-0000",2045,true
,,,,,,,,0,"000000000000","000000000000-0000",2046,true
,,,,,,,,0,"000000000000","000000000000-0000",2047,true
,,,,,,,,0,"000000000000","000000000000-0000",2048,true
,,,,,,,,0,"000000000000","000000000000-0000",2049,true
,,,,,,,,0,"000000000000","000000000000-0000",2050,true
,,,,,,,,0,"000000000000","000000000000-0000",2051,true
,,,,,,,,0,"000000000000","000000000000-0000",2052,true
,,,,,,,,0,"000000000000","000000000000-0000",2053,true
,,,,,,,,0,"000000000000","000000000000-0000",2054,true
,,,,,,,,0,"000000000000","000000000000-0000",2055,true
,,,,,,,,0,"000000000000","000000000000-0000",2056,true
,,,,,,,,0,"000000000000","000000000000-0000",2057,true
,,,,,,,,0,"000000000000","000000000000-0000",2058,true
,,,,,,,,0,"000000000000","000000000000-0000",2059,true
,,,,,,,,0,"000000000000","000000000000-0000",2060,true
,,,,,,,,0,"000000000000","000000000000-0000",2061,true
,,,,,,,,0,"000000000000","000000000000-0000",2062,true
,,,,,,,,0,"000000000000","000000000000-0000",2063,true
,,,,,,,,0,"000000000000","000000000000-0000",2064,true
,,,,,,,,0,"000000000000","000000000000-0000",2065,true
,,,,,,,,0,"000000000000","000000000000-0000",2066,true
,,,,,,,,0,"000000000000","000000000000-0000",2067,true
,,,,,,,,0,"000000000000","000000000000-0000",2068,true
,,,,,,,,0,"000000000000","000000000000-0000",2069,true
,,,,,,,,0,"000000000000","000000000000-0000",2070,true
,,,,,,,,0,"000000000000","000000000000-0000",2071,true
,,,,,,,,0,"000000000000","000000000000-0000",2072,true
,,,,,,,,0,"000000000000","000000000000-0000",2073,true
,,,,,,,,0,"000000000000","000000000000-0000",2074,true
,,,,,,,,0,"000000000000","000000000000-0000",2075,true
,,,,,,,,0,"000000000000","000000000000-0000",2076,true
,,,,,,,,0,"000000000000","000000000000-0000",2077,true
,,,,,,,,0,"000000000000","000000000000-0000",2078,true
,,,,,,,,0,"000000000000","000000000000-0000",2079,true
,,,,,,,,0,"000000000000","000000000000-0000",2080,true
,,,,,,,,0,"000000000000","000000000000-0000",2081,true
,,,,,,,,0,"000000000000","000000000000-0000",2082,true
,,,,,,,,0,"000000000000","000000000000-0000",2083,true
,,,,,,,,0,"000000000000","000000000000-0000",2084,true
,,,,,,,,0,"000000000000","000000000000-0000",2085,true
,,,,,,,,0,"000000000000","000000000000-0000",2086,true
,,,,,,,,0,"000000000000","000000000000-0000",2087,true
,,,,,,,,0,"000000000000","000000000000-0000",2088,true
,,,,,,,,0,"000000000000","000000000000-0000",2089,true
,,,,,,,,0,"000000000000","000000000000-0000",2090,true
,,,,,,,,0,"000000000000","000000000000-0000",2091,true
,,,,,,,,0,"000000000000","000000000000-0000",2092,true
,,,,,,,,0,"000000000000","000000000000-0000",2093,true
,,,,,,,,0,"000000000000","000000000000-0000",2094,true
,,,,,,,,0,"000000000000","000000000000-0000",2095,true
,,,,,,,,0,"000000000000","000000000000-0000",2096,true
,,,,,,,,0,"000000000000","000000000000-0000",2097,true
,,,,,,,,0,"000000000000","000000000000-0000",2098,true
,,,,,,,,0,"000000000000","000000000000-0000",2099,true
,,,,,,,,0,"000000000000","000000000000-0000",2100,true
,,,,,,,,0,"000000000000","000000000000-0000",2101,true
,,,,,,,,0,"000000000000","000000000000-0000",2102,true
,,,,,,,,0,"000000000000","000000000000-0000",2103,true
,,,,,,,,0,"000000000000","000000000000-0000",2104,true
,,,,,,,,0,"000000000000","000000000000-0000",2105,true
,,,,,,,,0,"000000000000","000000000000-0000",2106,true
,,,,,,,,0,"000000000000","000000000000-0000",2107,true
,,,,,,,,0,"000000000000","000000000000-0000",2108,true
,,,,,,,,0,"000000000000","000000000000-0000",2109,true
,,,,,,,,0,"000000000000","000000000000-0000",2110,true
,,,,,,,,0,"000000000000","000000000000-0000",2111,true
,,,,,,,,0,"000000000000","000000000000-0000",2112,true
,,,,,,,,0,"000000000000","000000000000-0000",2113,true
,,,,,,,,0,"000000000000","000000000000-0000",2114,true
,,,,,,,,0,"000000000000","000000000000-0000",2115,true
,,,,,,,,0,"000000000000","000000000000-0000",2116,true
,,,,,,,,0,"000000000000","000000000000-0000",2117,true
,,,,,,,,0,"000000000000","000000000000-0000",2118,true
,,,,,,,,0,"000000000000","000000000000-0000",2119,true
,,,,,,,,0,"000000000000","000000000000-0000",2120,true
,,,,,,,,0,"000000000000","000000000000-0000",2121,true
,,,,,,,,0,"000000000000","000000000000-0000",2122,true
,,,,,,,,0,"000000000000","000000000000-0000",2123,true
,,,,,,,,0,"000000000000","000000000000-0000",2124,true
,,,,,,,,0,"000000000000","000000000000-0000",2125,true
,,,,,,,,0,"000000000000","000000000000-0000",2126,true
,,,,,,,,0,"000000000000","000000000000-0000",2127,true
,,,,,,,,0,"000000000000","000000000000-0000",2128,true
,,,,,,,,0,"000000000000","000000000000-0000",2129,true
,,,,,,,,0,"000000000000","000000000000-0000",2130,true
,,,,,,,,0,"000000000000","000000000000-0000",2131,true
,,,,,,,,0,"000000000000","000000000000-0000",2132,true
,,,,,,,,0,"000000000000","000000000000-0000",2133,true
,,,,,,,,0,"000000000000","000000000000-0000",2134,true
,,,,,,,,0,"000000000000","000000000000-0000",2135,true
,,,,,,,,0,"000000000000","000000000000-0000",2136,true
,,,,,,,,0,"000000000000","000000000000-0000",2137,true
,,,,,,,,0,"000000000000","000000000000-0000",2138,true
,,,,,,,,0,"000000000000","000000000000-0000",2139,true
,,,,,,,,0,"000000000000","000000000000-0000",2140,true
,,,,,,,,0,"000000000000","000000000000-0000",2141,true
,,,,,,,,0,"000000000000","000000000000-0000",2142,true
,,,,,,,,0,"000000000000","000000000000-0000",2143,true
,,,,,,,,0,"000000000000","000000000000-0000",2144,true
,,,,,,,,0,"000000000000","000000000000-0000",2145,true
,,,,,,,,0,"000000000000","000000000000-0000",2146,true
,,,,,,,,0,"000000000000","000000000000-0000",2147,true
,,,,,,,,0,"000000000000","000000000000-0000",2148,true
,,,,,,,,0,"000000000000","000000000000-0000",2149,true
,,,,,,,,0,"000000000000","000000000000-0000",2150,true
,,,,,,,,0,"000000000000","000000000000-0000",2151,true
,,,,,,,,0,"000000000000","000000000000-0000",2152,true
,,,,,,,,0,"000000000000","000000000000-0000",2153,true
,,,,,,,,0,"000000000000","000000000000-0000",2154,true
,,,,,,,,0,"000000000000","000000000000-0000",2155,true
,,,,,,,,0,"000000000000","000000000000-0000",2156,true
,,,,,,,,0,"000000000000","000000000000-0000",2157,true
,,,,,,,,0,"000000000000","000000000000-0000",2158,true
,,,,,,,,0,"000000000000","000000000000-0000",2159,true
,,,,,,,,0,"000000000000","000000000000-0000",2160,true
,,,,,,,,0,"000000000000","000000000000-0000",2161,true
,,,,,,,,0,"000000000000","000000000000-0000",2162,true
,,,,,,,,0,"000000000000","000000000000-0000",2163,true
,,,,,,,,0,"000000000000","000000000000-0000",2164,true
,,,,,,,,0,"000000000000","000000000000-0000",2165,true
,,,,,,,,0,"000000000000","000000000000-0000",2166,true
,,,,,,,,0,"000000000000","000000000000-0000",2167,true
,,,,,,,,0,"000000000000","000000000000-0000",2168,true
,,,,,,,,0,"000000000000","000000000000-0000",2169,true
,,,,,,,,0,"000000000000","000000000000-0000",2170,true
,,,,,,,,0,"000000000000","000000000000-0000",2171,true
,,,,,,,,0,"000000000000","000000000000-0000",2172,true
,,,,,,,,0,"000000000000","000000000000-0000",2173,true
,,,,,,,,0,"000000000000","000000000000-0000",2174,true
,,,,,,,,0,"000000000000","000000000000-0000",2175,true
,,,,,,,,0,"000000000000","000000000000-0000",2176,true
,,,,,,,,0,"000000000000","000000000000-0000",2177,true
,,,,,,,,0,"000000000000","000000000000-0000",2178,true
,,,,,,,,0,"000000000000","000000000000-0000",2179,true
,,,,,,,,0,"000000000000","000000000000-0000",2180,true
,,,,,,,,0,"000000000000","000000000000-0000",2181,true
,,,,,,,,0,"000000000000","000000000000-0000",2182,true
,,,,,,,,0,"000000000000","000000000000-0000",2183,true
,,,,,,,,0,"000000000000","000000000000-0000",2184,true
,,,,,,,,0,"000000000000","000000000000-0000",2185,true
,,,,,,,,0,"000000000000","000000000000-0000",2186,true
,,,,,,,,0,"000000000000","000000000000-0000",2187,true
,,,,,,,,0,"000000000000","000000000000-0000",2188,true
,,,,,,,,0,"000000000000","000000000000-0000",2189,true
,,,,,,,,0,"000000000000","000000000000-0000",2190,true
,,,,,,,,0,"000000000000","000000000000-0000",2191,true
,,,,,,,,0,"000000000000","000000000000-0000",2192,true
,,,,,,,,0,"000000000000","000000000000-0000",2193,true
,,,,,,,,0,"000000000000","000000000000-0000",2194,true
,,,,,,,,0,"000000000000","000000000000-0000",2195,true
,,,,,,,,0,"000000000000","000000000000-0000",2196,true
,,,,,,,,0,"000000000000","000000000000-0000",2197,true
,,,,,,,,0,"000000000000","000000000000-0000",2198,true
,,,,,,,,0,"000000000000","000000000000-0000",2199,true
,,,,,,,,0,"000000000000","000000000000-0000",2200,true
,,,,,,,,0,"000000000000","000000000000-0000",2201,true
,,,,,,,,0,"000000000000","000000000000-0000",2202,true
